Código,Nome,UF
986581,PREF.MUN.DE ITUPEVA,SP
986585,PREF.MUN.DE JABORANDI,SP
983653,PREF.MUN.DE JAGUAQUARA,BA
988175,PREF.MUN.DE JARAGUA DO SUL,SC
984715,PREF.MUN.DE JEQUITINHONHA,MG
982051,PREF.MUN.DE JOAO PESSOA,PB
986619,PREF.MUN.DE JUNDIAI,SP
980613,PREF.MUN.DE LARANJAL DO JARI,AP
983685,PREF.MUN.DE LAURO DE FREITAS,BA
986639,PREF.MUN.DE LIMEIRA,SP
985663,PREF.MUN.DE LINHARES,ES
986643,PREF.MUN.DE LINS,SP
980605,PREF.MUN.DE MACAPA,AP
982791,PREF.MUN.DE MARAVILHA,AL
982793,PREF.MUN.DE MARECHAL DEODORO,AL
983721,PREF.MUN.DE MATA DE SAO JOAO,BA
984815,PREF.MUN.DE MATIAS BARBOSA,MG
981721,PREF.MUN.DE MESSIAS TARGINO,RN
985857,PREF.MUN.DE MIGUEL PEREIRA,RJ
980695,PREF.MUN.DE MINISTRO ANDREAZZA,RO
986717,PREF.MUN.DE MOJI-MIRIM,SP
980495,PREF.MUN.DE MONTE ALEGRE,PA
984865,PREF.MUN.DE MONTES CLAROS,MG
981761,PREF.MUN.DE NATAL,RN
982101,PREF.MUN.DE NAZAREZINHO,PB
985863,PREF.MUN.DE NILOPOLIS,RJ
985865,PREF.MUN.DE NITEROI,RJ
983189,PREF.MUN.DE NOSSA SENHORA DA GLORIA,SE
983195,PREF.MUN.DE NOSSA SENHORA DO SOCORRO,SE
980041,PREF.MUN.DE NOVA BRASILANDIA D´OESTE,RO
985867,PREF.MUN.DE NOVA FRIBURGO,RJ
984899,PREF.MUN.DE NOVA PONTE,MG
989721,PREF.MUN.DE NOVA ROSALANDIA,TO
988771,PREF.MUN.DE NOVO HAMBURGO,RS
981767,PREF.MUN.DE OLHO D´AGUA DO BORGES,RN
984921,PREF.MUN.DE OURO PRETO,MG
981779,PREF.MUN.DE PARNAMIRIM,RN
982117,PREF.MUN.DE PATOS,PB
986831,PREF.MUN.DE PAULINIA,SP
984981,PREF.MUN.DE PEDRALVA,MG
986841,PREF.MUN.DE PEDREGULHO,SP
985005,PREF.MUN.DE PIEDADE DO RIO GRANDE,MG
985007,PREF.MUN.DE PIEDADE DOS GERAIS,MG
983789,PREF.MUN.DE PILAO ARCADO,BA
980011,PREF.MUN.DE PIMENTA BUENO/RO,RO
986861,PREF.MUN.DE PINDAMONHANGABA,SP
985495,PREF.MUN.DE PINHAL DE SAO BENTO,PR
989595,PREF.MUN.DE PLANALTINA,GO
985041,PREF.MUN.DE PONTE NOVA,MG
989135,PREF.MUN.DE PORTO DOS GAUCHOS,MT
986915,PREF.MUN.DE PORTO FERREIRA,SP
985065,PREF.MUN.DE PRESIDENTE KUBITSCHEK,MG
981811,PREF.MUN.DE RIACHO DA CRUZ/RN,RN
985091,PREF.MUN.DE RIBEIRAO DAS NEVES,MG
985887,PREF.MUN.DE RIO CLARO,RJ
985889,PREF.MUN.DE RIO DAS FLORES,RJ
982853,PREF.MUN.DE RIO LARGO,AL
985571,PREF.MUN.DE RIO RUFINO,SC
985121,PREF.MUN.DE RITAPOLIS,MG
983849,PREF.MUN.DE SALVADOR,BA
988839,PREF.MUN.DE SANTA CRUZ DO SUL,RS
985689,PREF.MUN.DE SANTA LEOPOLDINA,ES
985155,PREF.MUN.DE SANTA LUZIA,MG
988841,PREF.MUN.DE SANTA MARIA,RS
988859,PREF.MUN.DE SANTO AUGUSTO,RS
987071,PREF.MUN.DE SANTOS,SP
981833,PREF.MUN.DE SAO BENTO DO TRAIRI,RN
982863,PREF.MUN.DE SAO BRAS,AL
985897,PREF.MUN.DE SAO GONCALO,RJ
981837,PREF.MUN.DE SAO GONCALO DO AMARANTE,RN
985899,PREF.MUN.DE SAO JOAO DA BARRA,RJ
987099,PREF.MUN.DE SAO JOSE DOS CAMPOS,SP
987885,PREF.MUN.DE SAO JOSE DOS PINHAIS,PR
988883,PREF.MUN.DE SAO MARCOS,RS
987107,PREF.MUN.DE SAO PAULO,SP
986063,PREF.MUN.DE SAO PEDRO DO BUTIA,RS
982875,PREF.MUN.DE SAO SEBASTIAO,AL
988461,PREF.MUN.DE SARANDI,PR
981559,PREF.MUN.DE SOBRAL,CE
988477,PREF.MUN.DE SULINA,PR
982881,PREF.MUN.DE TAQUARANA,AL
985915,PREF.MUN.DE TERESOPOLIS,RJ
983247,PREF.MUN.DE TOBIAS BARRETO - SE,SE
988453,PREF.MUN.DE TURVO,PR
987209,PREF.MUN.DE UBATUBA,SP
985407,PREF.MUN.DE UNAI,MG
988951,PREF.MUN.DE URUGUAIANA,RS
987221,PREF.MUN.DE URUPES,SP
989167,PREF.MUN.DE VARZEA GRANDE,MT
985425,PREF.MUN.DE VESPASIANO,MG
985703,PREF.MUN.DE VILA VELHA,ES
987237,PREF.MUN.DE VINHEDO,SP
985705,PREF.MUN.DE VITORIA,ES
983965,PREF.MUN.DE VITORIA DA CONQUISTA,BA
987245,PREF.MUN.DE VOTUPORANGA,SP
986001,PREF.MUN.DO RIO DE JANEIRO/RJ,RJ
980687,PREF.MUN.RIO CRESPO,RO
984417,PREF.MUNICIPAL DE CURVELO/MG,MG
453887,PREF.MUNICIPAL DE TENENTE LAURENTINO CRUZ,RN
988815,PREF.MUNICIPAL DO RIO GRANDE/RS,RS
989221,PREFEFEITURA MUNICIPAL DE ANAPOLIS,GO
980558,PREFEIRURA MUNICIPAL DE TAMANDARE,PE
120045,PREFEITURA AERONAUTICA DO GALEAO,RJ
120007,PREFEITURA DA AERONAUTICA DE RECIFE,PE
455972,PREFEITURA DA CIDADE DE ARMAÇÃO DOS BÚZIOS,RJ
153095,PREFEITURA DA CIDADE UNIVERSITARIA DA UFPE,PE
453330,PREFEITURA DA ESTANCIA HIDROMINERAL DE POA,SP
153119,PREFEITURA DA UNIVERSIDADE DA UFRJ/RJ,RJ
120149,PREFEITURA DE AERONAUTICA DE NATAL,RN
120097,PREFEITURA DE AERONAUTICA DE SAO PAULO,SP
120053,PREFEITURA DE AERONAUTICA DOS AFONSOS/RJ,RJ
451463,PREFEITURA DE MANAUS,AM
453248,PREFEITURA DE OURO PRETO DO OESTE,RO
986921,PREFEITURA DE PRAIA GRANDE,SP
926422,PREFEITURA DE PRESIDENTE FIGUEIREDO,AM
926505,PREFEITURA DE QUEIMADOS,RJ
925122,PREFEITURA DE TRES CORACOES,MG
153564,PREFEITURA DO CAMPOS,RJ
254430,PREFEITURA DO CAMPUS DA FIOCRUZ,RJ
153543,PREFEITURA DO CAMPUS UNIVERSITARIO,PA
153825,PREFEITURA DO CAMPUS UNIVERSITARIO DA UFBA,BA
153106,PREFEITURA DO CAMPUS UNIVERSITARIO DA UFRN,RN
452762,PREFEITURA DO MUNICÍPIO DE ALTO PIQUIRI,PR
987425,PREFEITURA DO MUNICIPIO DE APUCARANA,PR
925532,PREFEITURA DO MUNICÍPIO DE ARAUCÁRIA,PR
450522,PREFEITURA DO MUNICIPIO DE ARIQUEMES,RO
926788,PREFEITURA DO MUNICIPIO DE BOA SAUDE,RN
451232,PREFEITURA DO MUNICIPIO DE CACOAL,RO
925311,PREFEITURA DO MUNICÍPIO DE CANOINHAS,SC
926362,PREFEITURA DO MUNICIPIO DE SAO FELIPE D´OESTE,RO
455396,PREFEITURA DO MUNICÍPIO DE TERRA RICA,PR
167283,PREFEITURA MILITAR DA ZONA SUL,RJ
160283,PREFEITURA MILITAR DA ZONA SUL/RJ,RJ
167082,PREFEITURA MILITAR DE BRASILIA,DF
160082,PREFEITURA MILITAR DE BRASILIA-MEX/DF,DF
926613,PREFEITURA MUN DE SANTA MARIA DA VITóRIA BA,BA
456578,PREFEITURA MUN. DE BOA VISTA DA APARECIDA,PR
980663,PREFEITURA MUN. DE PEDRA BRANCA DO AMAPARI,AP
925192,PREFEITURA MUN. DE SAO JOSE DA LAGOA TAPADA,PB
458518,PREFEITURA MUN. DE SÃO JOSÉ DO CAMPESTRE,RN
925038,PREFEITURA MUN. ESTâNCIA BALNE. CARAGUATATUBA,SP
980162,PREFEITURA MUN. GOVERNADOR EDISON LOBÃO,MA
981156,PREFEITURA MUN. PEDRAS ALTAS,RS
452571,PREFEITURA MUN.DE NOVO HORIZONTE DO OESTE,RO
980721,PREFEITURA MUNCIPAL DE AXIXA,MA
451708,PREFEITURA MUNCIPAL DE PEDRAS DE FOGO,PB
987733,PREFEITURA MUNICIAPAL DE PALMAS - PARANÁ,PR
987657,PREFEITURA MUNICIPAL DA LAPA,PR
926619,PREFEITURA MUNICIPAL DE ÁGUA BOA,MT
986113,PREFEITURA MUNICIPAL DE AGUDOS,SP
983315,PREFEITURA MUNICIPAL DE ALCOBAÇA,BA
453103,PREFEITURA MUNICIPAL DE ALTAMIRA,PA
926429,PREFEITURA MUNICIPAL DE ALTO PARAGUAI,MT
452706,PREFEITURA MUNICIPAL DE ALTO PARAÍSO EST.RO,RO
925945,PREFEITURA MUNICIPAL DE ALVORADA - RS,RS
453945,PREFEITURA MUNICIPAL DE ANTONINA,PR
980446,PREFEITURA MUNICIPAL DE APARECIDA,PB
980969,PREFEITURA MUNICIPAL DE APUI,AM
452357,PREFEITURA MUNICIPAL DE ARAGUAINA,TO
453635,PREFEITURA MUNICIPAL DE ARAXÁ,MG
925326,PREFEITURA MUNICIPAL DE ARINOS,MG
987441,PREFEITURA MUNICIPAL DE ATALAIA,PR
455309,PREFEITURA MUNICIPAL DE AUGUSTO PESTANA,RS
980425,PREFEITURA MUNICIPAL DE BARCARENA,PA
926617,PREFEITURA MUNICIPAL DE BARRA DO GARçAS,MT
926489,PREFEITURA MUNICIPAL DE BARUERI,SP
925386,PREFEITURA MUNICIPAL DE BELA VISTA,MS
925387,PREFEITURA MUNICIPAL DE BELÉM,PA
926540,PREFEITURA MUNICIPAL DE BELO MONTE,AL
452261,PREFEITURA MUNICIPAL DE BERNARDINO BATISTA,PB
452752,PREFEITURA MUNICIPAL DE BIGUAÇU,SC
925598,PREFEITURA MUNICIPAL DE BLUMENAU,SC
980301,PREFEITURA MUNICIPAL DE BOA VISTA,RR
980412,PREFEITURA MUNICIPAL DE BODÓ,RN
455394,PREFEITURA MUNICIPAL DE BOM SUCESSO PR,PR
982721,PREFEITURA MUNICIPAL DE BRANQUINHA,AL
453629,PREFEITURA MUNICIPAL DE BRODOWSKI SAO PAULO,SP
452286,PREFEITURA MUNICIPAL DE BURITIS,RO
925303,PREFEITURA MUNICIPAL DE BURITIZAL,SP
980037,PREFEITURA MUNICIPAL DE CABIXI,RO
986269,PREFEITURA MUNICIPAL DE CABREUVA,SP
925317,PREFEITURA MUNICIPAL DE CACOAL,RO
989285,PREFEITURA MUNICIPAL DE CAÇU,GO
925596,PREFEITURA MUNICIPAL DE CAFEZAL DO SUL,PR
981973,PREFEITURA MUNICIPAL DE CAIÇARA,PB
452111,PREFEITURA MUNICIPAL DE CAJAZEIRAS,PB
926531,PREFEITURA MUNICIPAL DE CAMBIRA,PR
455526,PREFEITURA MUNICIPAL DE CAMOCIM DE SÃO FÉLIX,PE
986291,PREFEITURA MUNICIPAL DE CAMPINAS/PS,SP
925485,PREFEITURA MUNICIPAL DE CAMPO GRANDE,MS
981625,PREFEITURA MUNICIPAL DE CAMPO GRANDE RN,RN
987481,PREFEITURA MUNICIPAL DE CAMPO LARGO,PR
980048,PREFEITURA MUNICIPAL DE CANAA DOS CARAJAS,PA
985625,PREFEITURA MUNICIPAL DE CARIACICA,ES
455170,PREFEITURA MUNICIPAL DE CARMO DA MATA MG,MG
982381,PREFEITURA MUNICIPAL DE CARUARU,PE
926490,PREFEITURA MUNICIPAL DE CEREIJEIRAS - RO,RO
450635,PREFEITURA MUNICIPAL DE CHUPINGUAIA,RO
983455,PREFEITURA MUNICIPAL DE CICERO DANTAS,BA
983461,PREFEITURA MUNICIPAL DE COCOS-BA,BA
457547,PREFEITURA MUNICIPAL DE COITE DO NOIA,AL
926460,PREFEITURA MUNICIPAL DE COLARES,PA
453506,PREFEITURA MUNICIPAL DE COLORADO DO OESTE,RO
925188,PREFEITURA MUNICIPAL DE CONCÓRDIA,SC
454600,PREFEITURA MUNICIPAL DE CONQUISTA,MG
926606,PREFEITURA MUNICIPAL DE CORIBE BA,BA
458652,PREFEITURA MUNICIPAL DE COROATÁ - MA,MA
925155,PREFEITURA MUNICIPAL DE COROMANDEL,MG
925308,PREFEITURA MUNICIPAL DE CORURIPE,AL
925601,PREFEITURA MUNICIPAL DE CUIABA,MT
980008,PREFEITURA MUNICIPAL DE CUJUBIM,RO
926648,PREFEITURA MUNICIPAL DE CURITIBA,PR
925178,PREFEITURA MUNICIPAL DE CURITIBA,PR
981661,PREFEITURA MUNICIPAL DE CURRAIS NOVOS,RN
984431,PREFEITURA MUNICIPAL DE DIAMANTINA,MG
455094,PREFEITURA MUNICIPAL DE DIVINOPOLIS TOCANTINS,TO
926032,PREFEITURA MUNICIPAL DE DUQUE DE CAXIAS,RJ
925190,PREFEITURA MUNICIPAL DE ENCANTO,RN
926476,PREFEITURA MUNICIPAL DE ESPIGÃO DO OESTE,RO
981247,PREFEITURA MUNICIPAL DE EUSEBIO,CE
925594,PREFEITURA MUNICIPAL DE FERREIRA GOMES,AP
984521,PREFEITURA MUNICIPAL DE FORMIGA,MG
987563,PREFEITURA MUNICIPAL DE FOZ DO IGUAÇU,PR
988113,PREFEITURA MUNICIPAL DE GAROPABA,SC
920001,PREFEITURA MUNICIPAL DE GOIANESIA,GO
989373,PREFEITURA MUNICIPAL DE GOIANIA,GO
456732,PREFEITURA MUNICIPAL DE GOIANINHA_RN,RN
926607,PREFEITURA MUNICIPAL DE GOVERNADOR VALADARES,MG
988681,PREFEITURA MUNICIPAL DE GRAMADO,RS
458914,PREFEITURA MUNICIPAL DE GUAIRAçA PR,RR
926449,PREFEITURA MUNICIPAL DE GUAMARE,RN
984561,PREFEITURA MUNICIPAL DE GUAPÉ,MG
987583,PREFEITURA MUNICIPAL DE GUARAPUAVA,PR
925189,PREFEITURA MUNICIPAL DE IBIRACI,MG
984595,PREFEITURA MUNICIPAL DE IBIRITÉ,MG
982763,PREFEITURA MUNICIPAL DE IGREJA NOVA AL,AL
453204,PREFEITURA MUNICIPAL DE IMPERATRIZ,MA
454760,PREFEITURA MUNICIPAL DE INDAIAL,SC
457566,PREFEITURA MUNICIPAL DE IPORANGA,SP
925482,PREFEITURA MUNICIPAL DE ITAARA,RS
925180,PREFEITURA MUNICIPAL DE ITABIRA,MG
981099,PREFEITURA MUNICIPAL DE ITAINÓPOLIS,PI
926615,PREFEITURA MUNICIPAL DE ITAIóPOLIS PMI/SC,SC
453136,PREFEITURA MUNICIPAL DE ITAITUBA,MG
984647,PREFEITURA MUNICIPAL DE ITAJUBÁ,MG
454370,PREFEITURA MUNICIPAL DE ITAPEJARA D´OESTE,PR
925329,PREFEITURA MUNICIPAL DE ITAU,RN
986589,PREFEITURA MUNICIPAL DE JACAREÍ,SP
926552,PREFEITURA MUNICIPAL DE JACAREZINHO,PR
453468,PREFEITURA MUNICIPAL DE JAGUARãO,RS
925220,PREFEITURA MUNICIPAL DE JARAGUÁ,GO
453187,PREFEITURA MUNICIPAL DE JARU,RO
980005,PREFEITURA MUNICIPAL DE JI-PARANÁ,RO
453230,PREFEITURA MUNICIPAL DE JOINVILLE,SC
983669,PREFEITURA MUNICIPAL DE JUAZEIRO,BA
986623,PREFEITURA MUNICIPAL DE JUQUIÁ - SP,SP
925385,PREFEITURA MUNICIPAL DE LAGOA SANTA,MG
988729,PREFEITURA MUNICIPAL DE LAJEADO,RS
983681,PREFEITURA MUNICIPAL DE LAJEDINHO,BA
984763,PREFEITURA MUNICIPAL DE LAVRAS,MG
925191,PREFEITURA MUNICIPAL DE MACEIÓ,AL
451236,PREFEITURA MUNICIPAL DE MACHADINHO DO OESTE,RO
925214,PREFEITURA MUNICIPAL DE MACUCO,RJ
925597,PREFEITURA MUNICIPAL DE MÃE D´ÁGUA,PB
926671,PREFEITURA MUNICIPAL DE MAETINGA BA,BA
455978,PREFEITURA MUNICIPAL DE MANDIRITUBA,PR
925213,PREFEITURA MUNICIPAL DE MARABÁ,PA
925077,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,RN
926077,PREFEITURA MUNICIPAL DE MARCELINO VIEIRA,RN
454524,PREFEITURA MUNICIPAL DE MARMELEIRO,PR
452298,PREFEITURA MUNICIPAL DE MATARACA,PB
980261,PREFEITURA MUNICIPAL DE MAUÉS,AM
980489,PREFEITURA MUNICIPAL DE MELGAÇO,PA
985531,PREFEITURA MUNICIPAL DE MERCEDES,PR
925477,PREFEITURA MUNICIPAL DE MESQUITA,RJ
987889,PREFEITURA MUNICIPAL DE MIGUEL DO IGUACU,PR
454338,PREFEITURA MUNICIPAL DE MIRANTE DA SERRA,RO
453250,PREFEITURA MUNICIPAL DE MOCOCA,SP
988295,PREFEITURA MUNICIPAL DE NEGRINHO,SC
451404,PREFEITURA MUNICIPAL DE NITEROI,RJ
926815,PREFEITURA MUNICIPAL DE NOVA CRUZ - RN,RN
925124,PREFEITURA MUNICIPAL DE NOVA IGUAÇU,RJ
456965,PREFEITURA MUNICIPAL DE NOVA PETROPOLIS/RS,RS
453280,PREFEITURA MUNICIPAL DE NOVA UBIRATã,MT
450573,PREFEITURA MUNICIPAL DE OSASCO,SP
989733,PREFEITURA MUNICIPAL DE PALMAS,TO
925169,PREFEITURA MUNICIPAL DE PALMEIRA,PR
926396,PREFEITURA MUNICIPAL DE PALMEIRA DOS INDIOS,AL
458114,PREFEITURA MUNICIPAL DE PANELAS,PE
454408,PREFEITURA MUNICIPAL DE PARAGOMINAS,PA
925219,PREFEITURA MUNICIPAL DE PARAIBUNA,SP
981196,PREFEITURA MUNICIPAL DE PARAISO DAS AGUAS,MS
925382,PREFEITURA MUNICIPAL DE PASSO FUNDO,RS
450999,PREFEITURA MUNICIPAL DE PASSO FUNDO,RS
925167,PREFEITURA MUNICIPAL DE PATOS,PB
925591,PREFEITURA MUNICIPAL DE PATY DE ALFERES,RJ
450143,PREFEITURA MUNICIPAL DE PEDRAS ALTAS,RS
925359,PREFEITURA MUNICIPAL DE PEDRO LEOPOLDO,MG
981795,PREFEITURA MUNICIPAL DE PEDRO VELHO,RN
925889,PREFEITURA MUNICIPAL DE PELOTAS,RS
452711,PREFEITURA MUNICIPAL DE PETROPOLIS,RJ
925328,PREFEITURA MUNICIPAL DE PICOS,PI
453405,PREFEITURA MUNICIPAL DE PINHAIS,PR
925179,PREFEITURA MUNICIPAL DE PIRAUBA,MG
925183,PREFEITURA MUNICIPAL DE POÇO DANTAS,PB
452514,PREFEITURA MUNICIPAL DE POÇOS DE CALDAS,MG
980870,PREFEITURA MUNICIPAL DE PONTAL DO PARANÁ,PR
926659,PREFEITURA MUNICIPAL DE PORTALEGRE,RN
450368,PREFEITURA MUNICIPAL DE PORTO ALEGRE,RS
925172,PREFEITURA MUNICIPAL DE PORTO VELHO,RO
454300,PREFEITURA MUNICIPAL DE PRANCHITA - PR,PR
454342,PREFEITURA MUNICIPAL DE PRIMAVERA DE RONDONIA,RO
989871,PREFEITURA MUNICIPAL DE PRIMAVERA DO LESTE,MT
450200,PREFEITURA MUNICIPAL DE QUERENCIA,MT
454811,PREFEITURA MUNICIPAL DE QUITANDINHA PR,PR
454813,PREFEITURA MUNICIPAL DE RAPOSA,MA
983821,PREFEITURA MUNICIPAL DE REMASO,BA
452240,PREFEITURA MUNICIPAL DE RESENDE,RJ
925207,PREFEITURA MUNICIPAL DE RIACHO DE SANTANA,RN
452669,PREFEITURA MUNICIPAL DE RIACHUELO/RN,RN
925182,PREFEITURA MUNICIPAL DE RIBEIRAO PRETO,SP
926786,PREFEITURA MUNICIPAL DE RIO BANANAL/ES,ES
926608,PREFEITURA MUNICIPAL DE RIO RUFINO,SC
453178,PREFEITURA MUNICIPAL DE ROLIM DE MOURA,RO
926296,PREFEITURA MUNICIPAL DE RONDON DO PARá,PA
926468,PREFEITURA MUNICIPAL DE ROSÁRIO DO CATETE,SE
981823,PREFEITURA MUNICIPAL DE SANTA CRUZ,RN
926597,PREFEITURA MUNICIPAL DE SANTA HELENA,PR
926466,PREFEITURA MUNICIPAL DE SANTA MARIA,RS
925115,PREFEITURA MUNICIPAL DE SANTO ANDRE,SP
925126,PREFEITURA MUNICIPAL DE SÃO BENTO,PB
926525,PREFEITURA MUNICIPAL DE SÃO BENTO,RN
982559,PREFEITURA MUNICIPAL DE SAO BENTO DO UNA,PE
926635,PREFEITURA MUNICIPAL DE SAO BRAS,AL
455652,PREFEITURA MUNICIPAL DE SAO DOMINGOS__PB,PB
452508,PREFEITURA MUNICIPAL DE SÃO FÉLIX DO ARAGUAIA,MT
980524,PREFEITURA MUNICIPAL DE SÃO FRANCISCO,PB
925342,PREFEITURA MUNICIPAL DE SÃO JERÔNIMO,RS
926478,PREFEITURA MUNICIPAL DE SAO JORGE D´OESTE,PR
925312,PREFEITURA MUNICIPAL DE SAO JOSÉ DO INHACORÁ,RS
980921,PREFEITURA MUNICIPAL DE SÃO LUÍS/MA,MA
458639,PREFEITURA MUNICIPAL DE SÃO PAULO,SP
985781,PREFEITURA MUNICIPAL DE SENTINELA DO SUL,RS
454348,PREFEITURA MUNICIPAL DE SERINGUEIRAS,RO
925043,PREFEITURA MUNICIPAL DE SOUSA,PB
926813,PREFEITURA MUNICIPAL DE TABAÍ - RS,RS
451436,PREFEITURA MUNICIPAL DE TAPIRA,PR
980022,PREFEITURA MUNICIPAL DE TEIXEIROPOLIS,RO
926534,PREFEITURA MUNICIPAL DE TEODORO SAMPAIO,BA
980975,PREFEITURA MUNICIPAL DE THEOBROMA,RO
458220,PREFEITURA MUNICIPAL DE TIJUCAS DO SUL PR,PR
453016,PREFEITURA MUNICIPAL DE TRAIPU,AL
454049,PREFEITURA MUNICIPAL DE TRES CORAÇÕES,MG
925394,PREFEITURA MUNICIPAL DE TRÊS MARIAS,MG
925908,PREFEITURA MUNICIPAL DE UBERABA,MG
985403,PREFEITURA MUNICIPAL DE UBERLANDIA,MG
925479,PREFEITURA MUNICIPAL DE UMUARAMA,PR
926610,PREFEITURA MUNICIPAL DE UNIÃO DA VITÓRIA PR,PR
450227,PREFEITURA MUNICIPAL DE VALPARAISO DE GOIAS,GO
925487,PREFEITURA MUNICIPAL DE VÁRZEA PAULISTA,SP
985427,PREFEITURA MUNICIPAL DE VIÇOSA,MG
980540,PREFEITURA MUNICIPAL DE VIEIROPOLIS,PB
456127,PREFEITURA MUNICIPAL DE VIGIA DE NAZARE,PA
451226,PREFEITURA MUNICIPAL DE VILHENA,RO
450068,PREFEITURA MUNICIPAL DE VOLTA REDONDA,RJ
980968,PREFEITURA MUNICIPAL DO CHUÍ,RS
982531,PREFEITURA MUNICIPAL DO RECIFE,PE
455288,PREFEITURA MUNICIPAL SANTA ISABEL DO PA,PA
980297,PREFEITURA MUNICIPALV DE BOA VISTA DO RAMOS,AM
925067,PREFEITURA REGIONAL CAMPO LIMPO,SP
925086,PREFEITURA REGIONAL DE PINHEIROS,SP
925093,PREFEITURA REGIONAL DE VILA PRUDENTE,SP
925078,PREFEITURA REGIONAL JABAQUARA,SP
925080,PREFEITURA REGIONAL LAPA,SP
153066,PREFEITURA UNIVERSITARIA DA UFPB,PB
254425,PRESIDENCIA,RJ
523021,PRESIDENCIA/ANAC,DF
881940,PRESIDIO DA MARINHA,RJ
681940,PRESIDIO DA MARINHA,RJ
781940,PRESIDIO DA MARINHA,RJ
120148,PRIMEIRA FORCA AEREA,RN
523011,PRIMEIRA GERÊNCIA REGIONAL - GER 1 /ANAC,PA
170254,PRIMEIRO CONSELHO DE CONTRIBUINTES/MF,DF
171254,PRIMEIRO CONSELHO DE CONTRIBUINTES/MF,DF
120317,PRIMEIRO DO SEXTO GRUPO DE AVIACAO,PE
120318,PRIMEIRO DO TERCEIRO GRUPO DE AVIACAO,RR
791160,PRIMEIRO ESQUAD.DE AVIOES DE INTERC.E ATAQUES,RJ
120319,PRIMEIRO ESQUADRAO DE TRANSPORTE AEREO,PA
120320,PRIMEIRO GRUPO DE AVIACAO DE CACA,RJ
120322,PRIMEIRO GRUPO DE TRANSPORTE DE TROPA,RJ
120147,PRIMEIRO SERVICO REGIONAL DE AVIACAO CIVIL,PA
153986,PRO REITORIA DE PLANEJAMENTO,RJ
200411,PRO-AMAZONIA/PROMOTEC,DF
200410,PRO-AMAZONIA/PROMOTEC - DPF,DF
200137,PRO-AMAZONIA/PROMOTEC - DPF,DF
153654,PRO-REIT.DE PLANEJ.ORC.E FINANCAS DA UFPR,PR
153269,PRO-REITORIA DE ADMINISTRA¢AO/UFMG,MG
153614,PRO-REITORIA DE ADMINISTRACAO DA UFSM/RS,RS
153337,PRO-REITORIA DE ADMINISTRACAO/UFRS,RS
154082,PRO-REITORIA DE APOIO ADMINISTRATIVO DA UFRO,RO
153340,PRO-REITORIA DE ASSIST. A COMINID. UNIV./UFRS,RS
153984,PRO-REITORIA DE ASSUNTOS ACADEMICOS,RJ
153985,PRO-REITORIA DE EXTENSAO,RJ
153272,PRO-REITORIA DE EXTENSAO/UFMG,MG
153339,PRO-REITORIA DE EXTENSAO/UFRS,RS
153413,PRÓ-REITORIA DE GESTÃO DE PES.E QUAL.DE VIDA,PE
153936,PRO-REITORIA DE GRADUACAO,BA
153271,PRO-REITORIA DE GRADUACAO/UFMG,MG
153336,PRO-REITORIA DE GRADUACAO/UFRS,RS
153098,PRO-REITORIA DE PESQ. E POS-GRADUACAO DA UFPE,PE
153248,PRÓ-REITORIA DE PESQ.PÓS-GRADUAÇÃO E INOVAÇÃO,RJ
153980,PRO-REITORIA DE PESQUISA,RS
153819,PRO-REITORIA DE PESQUISA E POS-GRADUACAO-UFBA,BA
153273,PRO-REITORIA DE PESQUISA/UFMG,MG
153270,PRO-REITORIA DE PLANEJ.E DESENVOLVIMENTO/UFMG,MG
153335,PRO-REITORIA DE PLANEJAMENTO/UFRS,RS
153979,PRO-REITORIA DE POS GRADUACAO,RS
153983,PRó-REITORIA DE PóS GRADUAçãO,RJ
153274,PRO-REITORIA DE POS-GRADUA¢AO/UFMG,MG
153067,PRO-REITORIA DE POS-GRADUACAO E PESQ.DA UFPB,PB
153600,PRO-REITORIA DE R.H.E SER.A COM.UNIVERSITARIA,RS
153069,PRO-REITORIA P/ ASSUNTOS DO INTERIOR DA UFPB,PB
153090,PRO-REITORIA P/ASS.CULT.INTERC.CIENTIF- UFPE,PE
153096,PRO-REITORIA P/ASSUNTOS ACADEMICOS DA UFPE,PE
153412,PRÓ-REITORIA PLANEJAMENTO ORÇAM.FINANÇAS,PE
154386,PROAC-COORDENACAO DE SELECAO ACADEMICA,RJ
154384,PROAC-EDITORA DA UNIV.FEDERAL DE FLUMINENSE,RJ
154385,PROAC-NUCLEO DE DOCUMENTACAO,RJ
150230,PROAES - PRO-REITORIA DE ASSUNTOS ESTUDANTIS,PE
530021,PROAGUA NACIONAL,DF
530016,PROAGUA/DGI/SE/MI,DF
170424,PROC. SEC. DA FAZ. NACIONAL-SANTA CRUZ DO SUL,RS
170425,PROC. SEC. DA FAZ. NACIONAL-SANTA MARIA,RS
170480,PROC. SEC. DA FAZENDA NACIONAL EM BARREIRAS,BA
170485,PROC. SEC. DA FAZENDA NACIONAL EM CORUMBá,MS
170490,PROC. SEC. DA FAZENDA NACIONAL EM MACAé,RJ
170492,PROC. SEC. DA FAZENDA NACIONAL EM MOSSORó,RN
170488,PROC. SEC. DA FAZENDA NACIONAL EM PATO BRANCO,PR
170483,PROC. SEC. DA FAZENDA NACIONAL EM RIO VERDE,GO
170487,PROC. SEC. DA FAZENDA NACIONAL EM SETE LAGOAS,MG
