;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
2015; em 25/04/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;08/04/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 08/04/2016 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Vacina antigripal conforme descritivo constante do Edital.;(0xx21) 25887146;1612016
2016; em 02/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/04/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 14/04/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Bombas Submersíveis.;         ;1622016
2017; em 04/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/04/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/04/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Papel Filtro;         ;1632016
2018; em 04/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/04/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/04/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Tubo de Grafite;         ;1642016
2019; em 26/04/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/04/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 12/04/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes para Cromatógrafo de Íons.;         ;1652016
2020; em 04/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/04/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/04/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Cabo Elétrico;         ;1662016
2021; em 05/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/04/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/04/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Lençol de Borracha;         ;1672016
2022; em 05/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/04/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/04/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Detector de Fumaça;         ;1682016
2023; em 05/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/04/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/04/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Lubrificante Fluido;         ;1692016
2024; em 08/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 23/06/2016 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Motor de indução trifásico.;         ;1702016
2025; em 07/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/05/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 16/05/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de galpões para armazenamento de materiais e equipamentos pertencentes à ELETROBRAS ELETRONUCLEAR;(0xx24) 33629000;1712016
2026; em 27/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/05/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/05/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de Sistema de Circuito Fechado de TV ? CFTV para atender as Paradas Técnicas Programadas 1P22, 1P23 e 1P24 da Usina Nuclear de Angra 1.;(0xx24) 33629000;1732016
2027; em 24/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;12/05/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 12/05/2016 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Aquisição de dosímetro eletrônico conforme descritivo constante do Edital.;(0xx21) 25887146;1742016
2028; em 04/05/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;20/04/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/04/2016 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Lâmpada compacta;         ;1752016
2029; em 05/05/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;20/04/2016 das 08:30 às 11:30 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/04/2016 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Tubos e terminações termocontráteis.;         ;1762016
2030; em 07/10/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;27/09/2016 das 08:30 às 11:00 Hs e das 13:30 às 16:00 Hs;Rua  Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 27/09/2016 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Fechaduras e Contra-testas diversas;(0xx21) 25887000;1782016
2031; em 12/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/06/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/06/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de nutrição para suporte e acompanhamento do fornecimento de refeições preparadas na Central Nuclear Almirante Álvaro Alberto - CNAAA, em Angra dos Reis/RJ.;(0xx24) 33629000;1802016
2032; em 01/06/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;19/05/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/05/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Fornecimento de tubos de aço inoxidável.;(0xx24) 33628047;1812016
2033; em 18/07/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;24/06/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua Candelária 65 - Centro - Rio de Janeiro (RJ); a partir de 24/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Serviços de Manutenção de Licenciamento do Whatsup Gold.;         ;1832016
2034; em 13/05/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;03/05/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua Candelária, 65/2º Andar - Centro - Rio de Janeiro (RJ); a partir de 03/05/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Prestação de serviços de emergência móvel.;         ;1842016
2035; em 25/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/05/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 09/05/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes de Bomba Centrifuga;         ;1852016
2036; em 25/05/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;06/05/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 06/05/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes para Monitor de Radiação;         ;1862016
2037; em 01/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Cordão de Polietileno;         ;1872016
2038; em 18/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/05/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/05/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes para Analisador de Sódio;         ;1882016
2039; em 25/05/2016 às 14:30Hs, no endereço: www.comprasnet.gov.br;06/05/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 06/05/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Equipamentos de Restrição de Acesso;         ;1892016
2040; em 25/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/05/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 09/05/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Baterias Estacionárias;         ;1902016
2041; em 19/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/05/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/05/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes de Bombas;         ;1912016
2042; em 19/05/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;05/05/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/05/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Argônio;         ;1922016
2043; em 01/08/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/07/2016 às 09:00Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Fornecimento de Nitrogênio;(0xx21) 25887000;1942016
2044; em 24/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 13/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes de Bombas de Refrigeração.;         ;1952016
2045; em 14/12/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;02/12/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 02/12/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes do Sistema de Refrigeração;         ;1962016
2046; em 24/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 14/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de terminação de baixa tensão;         ;1972016
2047; em 17/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;06/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 - 2 º Andar - Centro - Rio de Janeiro (RJ); a partir de 06/06/2016 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Rotor;(0xx21) 25887000;1982016
2048; em 21/07/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;11/07/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 11/07/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Fornecimento de fita de reparo vedação.;(0xx24) 33628047;1992016
2049; em 16/08/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;02/08/2016 das 09:00 às 11:30 Hs e das 14:00 às 16:30 Hs;Rua Candelária, 65/2º Andar - Centro - Rio de Janeiro (RJ); a partir de 02/08/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Prestação de serviços de seguro de riscos de engenharia, armazenagem de equipamentos e responsabilidade civil/cruzada de Angra 3.;         ;2002016
2050; em 23/09/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;13/09/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2 º Andar - Centro - Rio de Janeiro (RJ); a partir de 13/09/2016 às 08:30Hs;(0xx21) 7200          ;Objeto: Pregão Eletrônico -  Radiador;(0xx21) 25887000;2012016
2051; em 02/08/2016 às 09:00Hs, no endereço: www.comprasnet.gov.br;14/07/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 14/07/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de equipamento de reprografia de grandes formatos para utilização na Central Nuclear Almirante Álvaro Alberto ? CNAAA.;(0xx24) 33629022;2022016
2052; em 15/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;25/05/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 25/05/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de locação de guindaste, capacidade 160 toneladas, com operador e rigger, para utilização durante a realização da Parada Técnica Programada 1P22 da Usina Nuclear de Angra 1.;(0xx24) 33629000;2032016
2053; em 24/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 13/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Filtro de Ar;         ;2052016
2054; em 27/06/2016 às 09:00Hs, no endereço: www.comprasnet.gov.br;15/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 15/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes para Cromatógrafo de Ions;         ;2062016
2055; em 23/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 13/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Desengraxante;         ;2072016
2056; em 27/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 15/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Sobressalentes para Cromatografo;         ;2082016
2057; em 27/06/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;15/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 15/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Cinta Tubular;         ;2092016
2058; em 27/06/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;15/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 15/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Serpentina;         ;2102016
2059; em 07/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;20/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 20/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Junta de Vedação;         ;2112016
2060; em 08/07/2016 às 11:00Hs, no endereço: www.comprasnet.gov.br;22/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 22/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Material de Construção;         ;2122016
2061; em 07/07/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;21/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 21/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Indicadores Digitais;         ;2132016
2062; em 01/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 21/06/2016 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Transmissor de nível.;         ;2142016
2063; em 21/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 09/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Nitrogênio e Hidrogênio;         ;2152016
2064; em 09/01/2017 às 15:00Hs, no endereço: www.comprasnet.gov.br;02/12/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 02/12/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Anel de Vedação;         ;2162016
2065; em 01/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 21/06/2016 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Lâmpada e reator.;(0xx21) 25887116;2182016
2066; em 12/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;14/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 14/06/2016 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Resina mista;(0xx21) 25887116;2192016
2067; em 20/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 07/06/2016 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Filtro painel tela fixa conforme descritivo constante do Edital.;(0xx21) 25887146;2202016
2068; em 16/02/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;06/02/2017 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 06/02/2017 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Aquisição de gaiola e anel sede conforme descritivos constantes do Edital.;(0xx21) 25887141;2222016
2069; em 13/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;01/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 01/06/2016 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Ducha anatômica conforme descritivo constante do Edital.;(0xx21) 25887146;2232016
2070; em 12/09/2016 às 09:00Hs, no endereço: www.comprasnet.gov.br;30/08/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 30/08/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços técnicos especializados de engenharia para manutenção nos sistemas secundários das Unidades 1 e 2 da Central Nuclear Almirante Álvaro Alberto ? CNAAA.;(0xx24) 33629022;2242016
2071; em 23/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:30 Hs;Rua da Candelária, 65 / 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 13/06/2016 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Capacete de segurança conforme descritivo constante do Edital.;(0xx21) 25887146;2262016
2072; em 29/11/2016 às 09:00Hs, no endereço: www.comprasnet.gov.br;31/10/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 31/10/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços técnicos especializados de teste hidrostático em 37 cilindros de gás FM200, instalados nas Usinas Nucleares de Angra 1 e 2.;(0xx24) 33629022;2272016
2073; em 21/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 09/06/2016 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Fita adesiva;(0xx21) 25887116;2282016
2074; em 21/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;09/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 09/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Peças de Reposição para Endoscópio;         ;2292016
2075; em 28/06/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;15/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 15/06/2016 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Pano de limpeza.;(0xx21) 25887116;2302016
2076; em 24/06/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;14/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 14/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Serra de Fita, Desengrossadeira e Serra Circular;         ;2312016
2077; em 18/07/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;05/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua  Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 05/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Material de Escritório;         ;2322016
2078; em 15/08/2016 às 15:00Hs, no endereço: www.comprasnet.gov.br;18/07/2016 das 09:00 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 18/07/2016 às 09:00Hs;(0xx24) 33629042      ;Objeto: Pregão Eletrônico -  Prestação de serviços de análises ferrográficas, espectrométricas e exames físico-químicos em lubrificantes de equipamentos das Usinas Nucleares de Angra 1 e 2;(0xx24) 33629081;2332016
2079; em 26/09/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;14/09/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 14/09/2016 às 08:30Hs;(0xx21) 25887292      ;Objeto: Pregão Eletrônico -  Fornecimento de sobressalentes de bomba centrífuga;(0xx21) 25887000;2362016
2080; em 29/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;19/07/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 19/07/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Ônibus;         ;2372016
2081; em 14/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;01/07/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65 - Centro - Rio de Janeiro (RJ); a partir de 01/07/2016 às 08:30Hs;               ;Objeto: Pregão Eletrônico -  Impelidores e chavetas.;         ;2382016
2082; em 07/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;16/06/2016 das 08:30 às 11:30 Hs e das 13:30 às 16:00 Hs;Rua da Candelária, 65. - Centro - Rio de Janeiro (RJ); a partir de 16/06/2016 às 08:30Hs;(0xx21) 25887200      ;Objeto: Pregão Eletrônico -  Carvão ativado;(0xx21) 25887116;2392016
2083; em 08/07/2016 às 14:00Hs, no endereço: www.comprasnet.gov.br;23/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Vestimenta de Proteção;         ;2402016
2084; em 07/07/2016 às 09:00Hs, no endereço: www.comprasnet.gov.br;17/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 17/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Cartucho de Resina Catiônica;         ;2412016
2085; em 18/07/2016 às 10:00Hs, no endereço: www.comprasnet.gov.br;21/06/2016 das 09:00 às 12:00 Hs e das 13:00 às 16:30 Hs;Rua da Candelária, Nº 65, 12º Andar - Centro - Rio de Janeiro (RJ); a partir de 21/06/2016 às 09:00Hs;               ;Objeto: Pregão Eletrônico -  Fornecimento de Argônio;         ;2422016
