;Abertura da Proposta;Edital;Endereço;Entrega da Proposta;Fax;Objeto;Telefone;preg_cod
4557; em 17/10/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;03/10/2017 das 08:00 às 12:00 Hs e das 12:10 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova E-mail Cplsme@rioeduca.net - Cidade Nova - Rio de Janeiro (RJ); a partir de 03/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de botijão de gás.;(0xx21) 29762120;4482017
4558; em 07/12/2017 às 15:00Hs, no endereço: www.comprasnet.gov.br;03/10/2017 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455,sala 727, Bl. i do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 03/10/2017 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços para Aquisição de TOMÓGRAFOS COMPUTADORIZADOS necessários para boa prática médica bem como no atendimento e auxílio diagnóstico nas Unidades de Imagem da Secretaria Municipal de Saúde, pertencentes à classe 6525, conforme as especificações constantes no Termo de Referência.;(0xx21) 29762022;4492017
4559; em 19/10/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;04/10/2017 das 08:00 às 12:00 Hs e das 12:10 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova E-mail Cplsme@rioeduca.net - Cidade Nova - Rio de Janeiro (RJ); a partir de 04/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição  de Banqueta;(0xx21) 29762120;4502017
4560; em 18/10/2017 às 09:00Hs, no endereço: www.comprasnet.gov.br;04/10/2017 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Avenida Pedro Ii N.º 400 - São Cristovão - Rio de Janeiro (RJ); a partir de 04/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Contratação de Empresa Especializada para a  Prestação de Serviços de Confecção e Fornecimento de Revistas, Cartilhas, Panfletos e Livros, Agrupadas de Acordo com as Especificações, Necessárias à Disseminação da Educação para o Trânsito da CET-RIO,  para atender a Companhia de Engenharia de Tráfego do Rio de Janeiro   CET-RIO.;(0xx21) 29767223;4512017
4561; em 19/10/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;05/10/2017 das 08:00 às 12:00 Hs e das 13:00 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 , 6º Sala 695 - Bloco i - Cidade Nova Tel.021 2976-1568 - Cidade Nova - Rio de Janeiro (RJ); a partir de 05/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Mobiliários para atender aos CREAS, através do Convênio 777.960/2012   Ministério do Desenvolvimento Social e Combate à Fome e a Prefeitura da Cidade do Rio de Janeiro.;(0xx21) 29761568;4522017
4562; em 20/10/2017 às 09:00Hs, no endereço: www.comprasnet.gov.br;05/10/2017 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Avenida Pedro Ii N.º 400 - São Cristovão - Rio de Janeiro (RJ); a partir de 05/10/2017 às 08:00Hs;(0xx21)               ;"Objeto: Pregão Eletrônico -  Contratação de Empresa Especializada para a Prestação de Serviço de Confecção, Fornecimento, Colocação, Retirada e Devolução de Faixas, e Galhardetes, de acordo com os itens 3.1, 3.2; e Confecção de Adesivos, de acordo com o ítem 3.3. do Termo de Referência,  para atender a Companhia de Engenharia de Tráfego do Rio de Janeiro   CET-RIO";(0xx21) 29767223;4532017
4563; em 20/10/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;06/10/2017 das 09:00 às 16:00 Hs ;Rua Major Ávila, N¨ 358 Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 06/10/2017 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição de Chapas de Aço.;(0xx21) 22147026;4542017
4564; em 20/10/2017 às 09:00Hs, no endereço: www.comprasnet.gov.br;06/10/2017 das 08:00 às 12:59 Hs e das 14:00 às 17:59 Hs;Travessa do Ouvidor, Nº. 04 - Centro - Rio de Janeiro (RJ); a partir de 06/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de materiais de expediente e suprimentos de informática.;(0xx21) 30838302;4552017
4565; em 23/10/2017 às 09:00Hs, no endereço: www.comprasnet.gov.br;06/10/2017 das 08:00 às 12:59 Hs e das 14:00 às 17:59 Hs;Travessa do Ouvidor, Nº. 04 - Centro - Rio de Janeiro (RJ); a partir de 06/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Materiais de Expediente, pertencente(s) à(s) classe(s) 7510 e 7520.;(0xx21) 30838302;4562017
4566; em 21/12/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;08/12/2017 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti, 455, Sala 727,  Bl. 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 08/12/2017 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços para a Aquisição de Antissépticos e Saneantes, objetivando suprir as necessidades de diversas Unidades de Saúde da Secretaria Municipal de Saúde do Rio de Janeiro, pertencentes às classes 6505 e 6810, conforme as especificações constantes no Termo de Referência.;(0xx21) 29762022;4572017
4567; em 25/10/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;06/10/2017 das 08:00 às 12:00 Hs e das 12:59 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 - Cidade Nova - Rio de Janeiro (RJ); a partir de 06/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  PREGÃO ELETRÔNICO, do tipo MENOR PREÇO POR ITEM para REGISTRO DE PREÇOS para o FORNECIMENTO DE GÊNEROS ALIMENTÍCIOS PERTENCENTES ÀS CLASSES 8955, 8925 e 8940 (CAFÉ, AÇÚCAR e ADOÇANTE) para atender aos Órgãos/Entidades da Prefeitura da Cidade do Rio de Janeiro   PCRJ, devidamente descritos, caracterizados e especificados neste Edital e/ou no Termo de Referência, na forma da lei.;(0xx21) 29763400;4582017
4568; em 20/10/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;06/10/2017 das 09:00 às 16:00 Hs ;Rua Major Ávila, N¨ 358 Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 06/10/2017 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição De Bombas Hidráulicas E Tomadas De Força.;(0xx21) 22147026;4592017
4569; em 20/10/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;06/10/2017 das 09:00 às 16:00 Hs ;Rua Major Ávila, N¨ 358 Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 06/10/2017 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição De Motores Cummins 5.9 Bomba Em Linha Turbinado (Recon), Recondicionados Pelo Fabricante;(0xx21) 22147026;4602017
4570; em 23/10/2017 às 15:00Hs, no endereço: www.comprasnet.gov.br;06/10/2017 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,nr.455 ,sala 727, Bl. 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 06/10/2017 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços para a Aquisição de Materiais Laboratoriais de Coleta e Vidraria, pertencentes às classes 6515 e 6640, conforme as especificações constantes do Termo de Referência.;(0xx21) 29762022;4612017
4571; em 24/10/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;09/10/2017 das 08:00 às 12:00 Hs e das 13:00 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 , 6º Sala 695 - Bloco i - Cidade Nova Tel.021 2976-1568 - Cidade Nova - Rio de Janeiro (RJ); a partir de 09/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Equipamentos para atender aos CREAS, através do Convênio 777.960/2012   Ministério do Desenvolvimento Social e Combate à Fome e a Prefeitura da Cidade do Rio de Janeiro.;(0xx21) 29761568;4622017
4572; em 23/10/2017 às 09:00Hs, no endereço: www.comprasnet.gov.br;09/10/2017 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Avenida Pedro Ii N.º 400 - São Cristovão - Rio de Janeiro (RJ); a partir de 09/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Contratação da Prestação de Serviço de Vigilância e Segurança Patrimonial com Vigilância Armada e Desarmada, para atender à Empresa Municipal de Artes Gráficas S. A.   Imprensa da Cidade;(0xx21) 29767223;4632017
4573; em 23/10/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;10/10/2017 das 09:00 às 17:59 Hs ;Av. Presidente Vargas, 3131 Sala 1304 - Cidade Nova - Rio de Janeiro (RJ); a partir de 10/10/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  A presente licitação será processada exclusivamente por meio eletrônico, sendo utilizado o Sistema COMPRASNET, disponibilizado e processado no endereço eletrônico http://www.comprasgovernamentais.gov.br;(0xx21) 39711569;4642017
4574; em 24/10/2017 às 10:30Hs, no endereço: www.comprasnet.gov.br;10/10/2017 das 08:00 às 12:00 Hs e das 12:01 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Sala 1553 - Cidade Nova - Rio de Janeiro (RJ); a partir de 10/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de Serviços de Apoio Operacional para atender o Gabinete do Prefeito no Centro Administrativo São Sebastião   CASS, Palácio da Cidade, Gávea Pequena e Gabinete do Secretário da Secretaria Municipal da Casa Civil.;(0xx21) 29762263;4652017
4575; em 26/10/2017 às 09:00Hs, no endereço: www.comprasnet.gov.br;09/10/2017 das 08:00 às 12:00 Hs e das 12:30 às 16:00 Hs;Avenida Pedro Ii N.º 400 - São Cristovão - Rio de Janeiro (RJ); a partir de 09/10/2017 às 08:00Hs;(0xx21)               ;"Objeto: Pregão Eletrônico -  Contratação de Empresa Especializada para a  Prestação de Serviços Gráficos visando à Impressos: 15.000 (quinze mil)  Talonários de Auto de Infração para Imposição de Penalidade de Multa de Trânsito   AIIP, correspondendo a 375.000 (trezentos e setenta e cinco mil autos de infração),  para atender aos Serviços da  Secretaria Municipal de Transportes da PCRJ e demais órgãos da Municipalidade, no que se refere ao cumprimento do Código de Transito Brasileiro   Lei n.º 9.503/97; 8.000 (oito mil) Talonários de Auto de Infração de Transportes   AIT, correspondendo a 200.000 ( duzentos mil autos de infração),  para atender aos serviços de fiscalização desta Secretaria Municipal de Transportes da PCRJ, no que se refere ao cumprimento das Legislações de transporte em vigor,  para atender a Secretaria Municipal de Transportes";(0xx21) 29767223;4662017
4576; em 26/10/2017 às 10:30Hs, no endereço: www.comprasnet.gov.br;10/10/2017 das 08:00 às 12:00 Hs e das 13:00 às 17:59 Hs;Largo Dos Leões, 15 - 8º Andar - Humaitá - Rio de Janeiro (RJ); a partir de 10/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de Serviço de locação de uma Biblioteca LTO-5, incluindo manutenção preventiva e corretiva de peças pelo período de 6 (seis) meses;(0xx21) 29769221;4672017
4577; em 10/11/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/10/2017 das 09:00 às 12:00 Hs e das 14:00 às 16:00 Hs;Rua Maia de Lacerda 167 2º Andar - Estácio - Rio de Janeiro (RJ); a partir de 30/10/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Materiais de LIMPEZA E hIGIENE;(0xx21) 29766806;4682017
4578; em 25/10/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;11/10/2017 das 08:00 às 12:00 Hs e das 14:00 às 17:00 Hs;Rua Gago Coutinho, Nº 52 - 6º Andar - Laranjeiras - Rio de Janeiro (RJ); a partir de 11/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Sistemas gerenciadores de Bases de Dados, ferramentas estatísticas, ferramentas de BI, ferramentas de publicação.;(0xx21) 29766483;4692017
4579; em 27/10/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;11/10/2017 das 09:00 às 17:59 Hs ;Rua Campo de São Cristovão, 268 - São Cristovão - Rio de Janeiro (RJ); a partir de 11/10/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de produtos Químicos;(0xx21) 20880659;4702017
4580; em 09/11/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;26/10/2017 das 08:00 às 12:00 Hs e das 12:10 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova E-mail Cplsme@rioeduca.net - Cidade Nova - Rio de Janeiro (RJ); a partir de 26/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  EMPREITADA POR PREÇO UNITÁRIO para REGISTRO DE PREÇOS para PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE VEÍCULOS TIPO VAN ADAPTADAS, COM MOTORISTA E COM COMBUSTÍVEL A SEREM UTILIZADOS PELOS ALUNOS DA REDE PÚBLICA MUNICIPAL DE ENSINO, COM MOBILIDADE REDUZIDA, DEFICIENTES FÍSICOS, CADEIRANTES E QUALQUER TIPO DE DEFICIÊNCIA.;(0xx21) 29762120;4712017
4581; em 06/11/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;13/10/2017 das 08:00 às 12:00 Hs e das 12:10 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Email Cplsme@rioeduca.net-cidade Nova - Cidade Nova - Rio de Janeiro (RJ); a partir de 13/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  PRESTAÇÃO DE serviços de locação DE CLIMATIZADORES EVAPORATIVOS, INCLUINDO OS SERVIÇOS DE INSTALAÇÃO, MANUTENÇÃO PREVENTIVA E CORRETIVA, TROCA DE PEÇAS, PARA FINS DE CLIMATIZAR SALAS DE AULAS E DEMAIS DEPENDÊNCIAS DAS UNIDADES ESCOLARES DA SECRETARIA MUNICIPAL DE EDUCAÇÃO;(0xx21) 29762120;4722017
4582; em 30/10/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;17/10/2017 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti, 455, Sala 727, Bl. 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 17/10/2017 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços para a aquisição de material (produto para a saúde e medicamento), destinado a atendimento de demandas judiciais, pertencentes à classe 6505, conforme as especificações constantes do Termo de Referência.;(0xx21) 29762022;4732017
4583; em 06/11/2017 às 13:00Hs, no endereço: www.comprasnet.gov.br;20/10/2017 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Avenida Ayrton Senna 2001 Bl.a Sala 07 - Barra da Tijuca - Rio de Janeiro (RJ); a partir de 20/10/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de manutenção e conservação de elevador, com fornecimento de material;(0xx21) 33256095;4742017
4584; em 01/11/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;20/10/2017 das 08:00 às 12:00 Hs e das 12:10 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova E-mail Cplsme@rioeduca.net - Cidade Nova - Rio de Janeiro (RJ); a partir de 20/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de materiais de manutenção e conservação- diversos;(0xx21) 29762120;4762017
4585; em 09/11/2017 às 10:30Hs, no endereço: www.comprasnet.gov.br;19/10/2017 das 10:00 às 17:00 Hs ;Largo Dos Leões, 15 - 2º Andar - Humaitá - Rio de Janeiro (RJ); a partir de 19/10/2017 às 10:00Hs;(0xx21) 25353836      ;Objeto: Pregão Eletrônico -  O objeto da presente licitação e a CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇO, NA CESSÃO DE SOLUÇÃO PARA TRANSMISSÃO DE SINAL DE TV AO VIVO, COM EQUIPAMENTO PORTÁTIL DO TIPO MOCHILINK, conforme as especificações constantes deste Edital e/ou Termo de Referência.;(0xx21) 29769433;4772017
4586; em 15/03/2018 às 11:00Hs, no endereço: www.comprasnet.gov.br;01/03/2018 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti, 455, Sala 727, Bloco i do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 01/03/2018 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preço para aquisição de FILMES DE RX DIGITAL para Unidades de Imagem (Radiodiagnóstico) da Secretaria Municipal de Saúde com IMPRESSORA DRY fornecida pela empresa vencedora em caráter de COMODATO, pertencentes à classe 6525.;(0xx21) 29762022;4782017
4587; em 08/11/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/10/2017 das 08:00 às 12:00 Hs e das 13:00 às 17:59 Hs;Avenida Presidente Vargas, 1997, 2º Andar - Centro - Rio de Janeiro (RJ); a partir de 23/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Manutenção Preventiva e Corretiva com reposição de peças originais, ou similares (desde que recomendadas pelo fabricante), sem ônus adicional para a CONTRATANTE, nos elevadores da Subsecretaria da Pessoa com Deficiência   SUBPD, por período de 12 (doze) meses, na unidade do CIAD MESTRE-CANDEIA DO CENTRO E DO CCMR DE VILA ISABEL, devidamente descritos, caracterizados e especificados no Termo de Referência, parte integrante deste Edital, na forma da lei. A presente Licitação realizar-se-á sob a modalidade de PREGÃO ELETRÔNICO, do tipo MENOR PREÇO GLOBAL.;(0xx21) 22244879;4792017
4588; em 06/11/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;23/10/2017 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Av. Das Américas  5300 - Barra da Tijuca - Rio de Janeiro (RJ); a partir de 23/10/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Contratação de serviços de empresa especializada em produção, marketing, planejamento, organização, coordenação, execução e acompanhamento de eventos culturais para a realização de 2(dois) eventos do Projeto  Bailes de Carnaval , a ser realizado no Complexo Cidade das Artes, conforme termo de Referência.;(0xx21) 33250350;4802017
4589; em 21/11/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;07/11/2017 das 09:00 às 16:00 Hs ;Rua Major Ávila, N¨ 358 Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 07/11/2017 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição De Peças Para Semirreboques Lavrale/Quattor 3005.;(0xx21) 22147026;4812017
4590; em 04/12/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;22/11/2017 das 09:00 às 16:00 Hs ;Rua Major Ávila, N¨ 358 Térreo - Tijuca - Rio de Janeiro (RJ); a partir de 22/11/2017 às 09:00Hs;(0xx21) 22147080      ;Objeto: Pregão Eletrônico -  Aquisição De Cabo Torneado Para Pá E Cabo Torneado Para Picareta.;(0xx21) 22147026;4822017
4591; em 08/11/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;23/10/2017 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti,455, Sala 727, Bl. 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 23/10/2017 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços para aquisição de ultrassonógrafo portátil, necessários no atendimento e auxílio diagnóstico nas Unidades de Imagem, bem como na prática clínica da anestesiologia, com inúmeras vantagens na qualidade e segurança no atendimento prestado aos pacientes da Secretaria Municipal de Saúde, pertencente à classe 6535, conforme as especificações constantes do Termo de Referência.;(0xx21) 29762022;4832017
4592; em 10/11/2017 às 14:00Hs, no endereço: www.comprasnet.gov.br;26/10/2017 das 08:00 às 12:00 Hs e das 12:10 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova Tel.021 22735413 Fax021 - Cidade Nova - Rio de Janeiro (RJ); a partir de 26/10/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de solução de armazenamento secundário de dados (backup) com 120TB (cento e vinte terabytes brutos) e capacidade de expansão até 360TB (trezentos e sessenta terabytes brutos), compatível com o subsistema EMC Data Domain DD860 e com a Console de Gerenciamento EMC Networker, incluindo instalação e ativação da solução e garantia técnica de 36 (trinta e seis) meses.;(0xx21) 29762120;4842017
4593; em 13/11/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;30/10/2017 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 30/10/2017 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Aquisição de tubo pneumático reforçado com fios de poliéster, alta resistência a abrasão, porca sextavada em aço galvanizado, pino roscável, presilha e abraçadeira confeccionadas em aço carbono   Materiais pertencentes às Classes 6310, 5310, 5315 e 5325, devidamente descritos, caracterizados e especificados neste Edital e no Termo de Referência, na forma da lei.;(0xx21) 25356044;4852017
4594; em 09/11/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;26/10/2017 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Av. Das Américas  5300 - Barra da Tijuca - Rio de Janeiro (RJ); a partir de 26/10/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Prestação de serviços de assistência médica, com ambulâncias tipo b e equipe móvel especializada para atuar no Complexo Cidade das Artes, conforme Termo de Referência.;(0xx21) 33250350;4862017
4595; em 27/11/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;13/11/2017 das 08:00 às 17:59 Hs ;Rua Dona Mariana, 48 - Botafogo - Rio de Janeiro (RJ); a partir de 13/11/2017 às 08:00Hs;(0xx21) 25356044      ;Objeto: Pregão Eletrônico -  Fornecimento de licenças de uso de softwares gráficos - PlacaPro e CorelDRAW, com garantia de atualização de versão e suporte técnico durante o período de licença, para instalação em estações de trabalho e/ou servidores da Companhia, devidamente descritas, caracterizadas e especificadas neste Edital e no Projeto Básico/Termo de Referência (Anexo I), na forma da lei.;(0xx21) 25356044;4872017
4596; em 16/11/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;03/11/2017 das 09:00 às 17:59 Hs ;Av. Presidente Vargas, 3131 13 Andar - Cidade Nova - Rio de Janeiro (RJ); a partir de 03/11/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Registro de Preços para prestação de serviços de Suporte Técnico da Plataforma FUSION ECM SUITE;(0xx21) 39721569;4882017
4597; em 21/11/2017 às 10:30Hs, no endereço: www.comprasnet.gov.br;01/11/2017 das 09:00 às 12:00 Hs e das 13:00 às 17:00 Hs;Rua Afonso Cavalcanti,nr.455 Bloco Anexo - Sala 703 - Cidade Nova - Rio de Janeiro (RJ); a partir de 01/11/2017 às 09:00Hs;(0xx21) 29792678      ;Objeto: Pregão Eletrônico -  Aquisição de infraestrutura de hardware para suportar o Processo Tributário Digital, no âmbito do Projeto de Promoção da Excelência na gestão pública do Município do Rio de Janeiro   Projeto Rio de Excelência, devidamente descritos, caracterizados e especificados nas Especificações Técnicas.;(0xx21) 29763255;4892017
4598; em 23/11/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;10/11/2017 das 09:00 às 17:59 Hs ;Rua Gago Coutinho 52 - 5º Andar - - Laranjeiras - Rio de Janeiro (RJ); a partir de 10/11/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS para contratação de empresa especializada para confecção e fornecimento de uniformes aos profissionais de saúde das Unidades: Coordenação de Emergência Regional da Barra da Tijuca   CER-Barra e das Unidades de Pronto Atendimento de Rocha Miranda, Senador Camará e Cidade de Deus, todas administradas pela Empresa Pública de Saúde do Rio de Janeiro S/A - RIOSAÚDE, devidamente descritos, caracterizados e especificados neste Edital e/ou Termo de Referência.;(0xx21) 20880624;4902017
4599; em 22/11/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;01/11/2017 das 08:00 às 12:00 Hs e das 12:59 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova -  - Rio de Janeiro (RJ); a partir de 01/11/2017 às 08:00Hs;               ;Objeto: Pregão Eletrônico -  Contratação de empresa especializada em serviços de manutenção preventiva e corretiva de sistema de ar condicionado central,  do arquivo geral da cidade do rio de janeiro   agcrj;         ;4912017
4600; em 07/03/2018 às 10:00Hs, no endereço: www.comprasnet.gov.br;23/02/2018 das 08:00 às 17:59 Hs ;Rua Gago Coutinho 52 -  5º Andar - Laranjeiras - Rio de Janeiro (RJ); a partir de 23/02/2018 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS de prestação de serviços de Exames laboratoriais de análises clínicas nas dependências da(s) Unidade(s) administrada(s) pela Empresa Pública de Saúde da Cidade do Rio de Janeiro S/A - RioSaúde, devidamente descritos, caracterizados e especificados neste Edital e/ou no Termo de Referência.;(0xx21) 20880624;4922017
4601; em 21/11/2017 às 11:00Hs, no endereço: www.comprasnet.gov.br;01/11/2017 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti, 455, Sala 727, Bl. 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 01/11/2017 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Prestação de serviços de internação domiciliar, contemplando equipe assistencial, medicamentos, insumos e equipamentos, para atender a autor de Mandado Judicial, conforme as especificações constantes do Projeto Básico.;(0xx21) 29762022;4932017
4602; em 07/03/2018 às 14:00Hs, no endereço: www.comprasnet.gov.br;21/02/2018 das 09:00 às 17:00 Hs ;Rua Afonso Cavalcanti, 455, Sala 727, Bl. 1 do Cass - Cidade Nova - Rio de Janeiro (RJ); a partir de 21/02/2018 às 09:00Hs;(0xx21) 22738495      ;Objeto: Pregão Eletrônico -  Registro de Preços para a Prestação de Serviços de realização de exames de análises clínicas, citologia, citopatologia, imuno-histoquímica e anatomia patológica em materiais biológicos de pacientes atendidos pela Secretaria Municipal de Saúde (SMS/RJ) nas Unidades de Atenção Primária das Áreas de Planejamento (AP) 3.1, 3.2 e 3.3, conforme as especificações constantes do Projeto Básico.;(0xx21) 29762022;4942017
4603; em 24/11/2017 às 10:00Hs, no endereço: www.comprasnet.gov.br;10/11/2017 das 09:00 às 17:59 Hs ;Av. Presidente Vargas, 3131 13 Andar - Cidade Nova - Rio de Janeiro (RJ); a partir de 10/11/2017 às 09:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  A presente licitação será processada exclusivamente por meio eletrônico, sendo utilizado o sistema COMPRASNET,disponibilizado e processado no endereço eletrônico http://www.comprasgovernamentais.gov.br. Critério de julgamento: MENOR PERCENTUAL DE COBRANÇA junto aos taxistas referente as transações de pagamento;(0xx21) 39721569;4952017
4604; em 07/12/2017 às 13:00Hs, no endereço: www.comprasnet.gov.br;24/11/2017 das 08:00 às 12:00 Hs e das 12:10 às 17:59 Hs;Rua Afonso Cavalcanti,nr.455 Cidade Nova E-mail Cplsme@rioeduca.net - Cidade Nova - Rio de Janeiro (RJ); a partir de 24/11/2017 às 08:00Hs;(0xx21)               ;Objeto: Pregão Eletrônico -  Aquisição de Uniforme  Escolar;(0xx21) 29762120;4962017
